Date_UTC,Time_UTC,Date_CST,Time_CST,Lake_Visible,LES_Exist
20121028,15:00,20121028,9:00,Y,Y
20121028,16:00,20121028,10:00,Y,Y
20121028,17:00,20121028,11:00,Y,Y
20121028,18:00,20121028,12:00,Y,Y
20121028,19:00,20121028,13:00,Y,Y
20121028,20:00,20121028,14:00,Y,Y
20121028,21:00,20121028,15:00,Y,Y
20121028,22:00,20121028,16:00,Y,Y
20121028,23:00,20121028,17:00,Y,Y
20121029,0:00,20121028,18:00,N,N
20121029,1:00,20121028,19:00,N,N
20121029,2:00,20121028,20:00,N,N
20121029,3:00,20121028,21:00,N,N
20121029,4:00,20121028,22:00,N,N
20121029,5:00,20121028,23:00,N,N
20121029,6:00,20121029,0:00,N,N
20121029,7:00,20121029,1:00,N,N
20121029,8:00,20121029,2:00,N,N
20121029,9:00,20121029,3:00,N,N
20121029,10:00,20121029,4:00,N,N
20121029,11:00,20121029,5:00,N,N
20121029,12:00,20121029,6:00,N,N
20121029,13:00,20121029,7:00,N,N
20121029,14:00,20121029,8:00,N,N
20121029,15:00,20121029,9:00,Y,Y
20121029,16:00,20121029,10:00,Y,Y
20121029,17:00,20121029,11:00,Y,Y
20121029,18:00,20121029,12:00,Y,Y
20121029,19:00,20121029,13:00,Y,Y
20121029,20:00,20121029,14:00,Y,Y
20121029,21:00,20121029,15:00,Y,Y
20121029,22:00,20121029,16:00,Y,Y
20121029,23:00,20121029,17:00,Y,Y
20121030,0:00,20121029,18:00,N,N
20121030,1:00,20121029,19:00,N,N
20121030,2:00,20121029,20:00,N,N
20121030,3:00,20121029,21:00,N,N
20121030,4:00,20121029,22:00,N,N
20121030,5:00,20121029,23:00,N,N
20121030,6:00,20121030,0:00,N,N
20121030,7:00,20121030,1:00,N,N
20121030,8:00,20121030,2:00,N,N
20121030,9:00,20121030,3:00,N,N
20121030,10:00,20121030,4:00,N,N
20121030,11:00,20121030,5:00,N,N
20121030,12:00,20121030,6:00,N,N
20121030,13:00,20121030,7:00,N,N
20121030,14:00,20121030,8:00,N,N
20121030,15:00,20121030,9:00,Y,Y
20121030,16:00,20121030,10:00,Y,Y
20121030,17:00,20121030,11:00,Y,Y
20121030,18:00,20121030,12:00,Y,Y
20121030,19:00,20121030,13:00,Y,Y
20121030,20:00,20121030,14:00,Y,Y
20121030,21:00,20121030,15:00,Y,Y
20121030,22:00,20121030,16:00,Y,Y
20121030,23:00,20121030,17:00,Y,Y
20121031,0:00,20121030,18:00,N,N
20121031,1:00,20121030,19:00,N,N
20121031,2:00,20121030,20:00,N,N
20121031,3:00,20121030,21:00,N,N
20121031,4:00,20121030,22:00,N,N
20121031,5:00,20121030,23:00,N,N
20121031,6:00,20121031,0:00,N,N
20121031,7:00,20121031,1:00,N,N
20121031,8:00,20121031,2:00,N,N
20121031,9:00,20121031,3:00,N,N
20121031,10:00,20121031,4:00,N,N
20121031,11:00,20121031,5:00,N,N
20121031,12:00,20121031,6:00,N,N
20121031,13:00,20121031,7:00,N,N
20121031,14:00,20121031,8:00,N,N
20121031,15:00,20121031,9:00,Y,Y
20121031,16:00,20121031,10:00,Y,Y
20121031,17:00,20121031,11:00,Y,Y
20121031,18:00,20121031,12:00,Y,Y
20121031,19:00,20121031,13:00,Y,Y
20121031,20:00,20121031,14:00,Y,Y
20121031,21:00,20121031,15:00,Y,Y
20121031,22:00,20121031,16:00,Y,Y
20121031,23:00,20121031,17:00,Y,Y
20121101,0:00,20121031,18:00,N,N
20121101,1:00,20121031,19:00,N,N
20121101,2:00,20121031,20:00,N,N
20121101,3:00,20121031,21:00,N,N
20121101,4:00,20121031,22:00,N,N
20121101,5:00,20121031,23:00,N,N
20121101,6:00,20121101,0:00,N,N
20121101,7:00,20121101,1:00,N,N
20121101,8:00,20121101,2:00,N,N
20121101,9:00,20121101,3:00,N,N
20121101,10:00,20121101,4:00,N,N
20121101,11:00,20121101,5:00,N,N
20121101,12:00,20121101,6:00,N,N
20121101,13:00,20121101,7:00,N,N
20121101,14:00,20121101,8:00,N,N
20121101,15:00,20121101,9:00,Y,Y
20121101,16:00,20121101,10:00,Y,Y
20121101,17:00,20121101,11:00,Y,Y
20121101,18:00,20121101,12:00,Y,Y
20121101,19:00,20121101,13:00,Y,Y
20121101,20:00,20121101,14:00,Y,Y
20121101,21:00,20121101,15:00,Y,Y
20121101,22:00,20121101,16:00,Y,Y
20121101,23:00,20121101,17:00,Y,Y
20121102,0:00,20121101,18:00,N,N
20121102,1:00,20121101,19:00,N,N
20121102,2:00,20121101,20:00,N,N
20121102,3:00,20121101,21:00,N,N
20121102,4:00,20121101,22:00,N,N
20121102,5:00,20121101,23:00,N,N
20121102,6:00,20121102,0:00,N,N
20121102,7:00,20121102,1:00,N,N
20121102,8:00,20121102,2:00,N,N
20121102,9:00,20121102,3:00,N,N
20121102,10:00,20121102,4:00,N,N
20121102,11:00,20121102,5:00,N,N
20121102,12:00,20121102,6:00,N,N
20121102,13:00,20121102,7:00,N,N
20121102,14:00,20121102,8:00,N,N
20121102,15:00,20121102,9:00,Y,Y
20121102,16:00,20121102,10:00,Y,Y
20121102,17:00,20121102,11:00,Y,Y
20121102,18:00,20121102,12:00,Y,Y
20121102,19:00,20121102,13:00,Y,Y
20121102,20:00,20121102,14:00,Y,Y
20121102,21:00,20121102,15:00,Y,Y
20121102,22:00,20121102,16:00,Y,Y
20121102,23:00,20121102,17:00,Y,Y
20121103,0:00,20121102,18:00,N,N
20121103,1:00,20121102,19:00,N,N
20121103,2:00,20121102,20:00,N,N
20121103,3:00,20121102,21:00,N,N
20121103,4:00,20121102,22:00,N,N
20121103,5:00,20121102,23:00,N,N
20121103,6:00,20121103,0:00,N,N
20121103,7:00,20121103,1:00,N,N
20121103,8:00,20121103,2:00,N,N
20121103,9:00,20121103,3:00,N,N
20121103,10:00,20121103,4:00,N,N
20121103,11:00,20121103,5:00,N,N
20121103,12:00,20121103,6:00,N,N
20121103,13:00,20121103,7:00,N,N
20121103,14:00,20121103,8:00,N,N
20121103,15:00,20121103,9:00,Y,Y
20121103,16:00,20121103,10:00,Y,Y
20121103,17:00,20121103,11:00,Y,Y
20121103,18:00,20121103,12:00,Y,Y
20121103,19:00,20121103,13:00,Y,Y
20121103,20:00,20121103,14:00,Y,Y
20121103,21:00,20121103,15:00,Y,Y
20121103,22:00,20121103,16:00,Y,Y
20121103,23:00,20121103,17:00,Y,Y
20121104,0:00,20121103,18:00,N,N
20121104,1:00,20121103,19:00,N,N
20121104,2:00,20121103,20:00,N,N
20121104,3:00,20121103,21:00,N,N
20121104,4:00,20121103,22:00,N,N
20121104,5:00,20121103,23:00,N,N
20121104,6:00,20121104,0:00,N,N
20121104,7:00,20121104,1:00,N,N
20121104,8:00,20121104,2:00,N,N
20121104,9:00,20121104,3:00,N,N
20121104,10:00,20121104,4:00,N,N
20121104,11:00,20121104,5:00,N,N
20121104,12:00,20121104,6:00,N,N
20121104,13:00,20121104,7:00,N,N
20121104,14:00,20121104,8:00,N,N
20121104,15:00,20121104,9:00,Y,Y
20121104,16:00,20121104,10:00,Y,Y
20121104,17:00,20121104,11:00,Y,Y
20121104,18:00,20121104,12:00,Y,Y
20121104,19:00,20121104,13:00,Y,Y
20121104,20:00,20121104,14:00,Y,Y
20121104,21:00,20121104,15:00,Y,Y
20121104,22:00,20121104,16:00,Y,Y
20121104,23:00,20121104,17:00,Y,Y
20121105,0:00,20121104,18:00,N,N
20121105,1:00,20121104,19:00,N,N
20121105,2:00,20121104,20:00,N,N
20121105,3:00,20121104,21:00,N,N
20121105,4:00,20121104,22:00,N,N
20121105,5:00,20121104,23:00,N,N
20121105,6:00,20121105,0:00,N,N
20121105,7:00,20121105,1:00,N,N
20121105,8:00,20121105,2:00,N,N
20121105,9:00,20121105,3:00,N,N
20121105,10:00,20121105,4:00,N,N
20121105,11:00,20121105,5:00,N,N
20121105,12:00,20121105,6:00,N,N
20121105,13:00,20121105,7:00,N,N
20121105,14:00,20121105,8:00,N,N
20121105,15:00,20121105,9:00,Y,Y
20121105,16:00,20121105,10:00,Y,Y
20121105,17:00,20121105,11:00,Y,Y
20121105,18:00,20121105,12:00,Y,Y
20121105,19:00,20121105,13:00,Y,Y
20121105,20:00,20121105,14:00,Y,Y
20121105,21:00,20121105,15:00,Y,Y
20121105,22:00,20121105,16:00,Y,Y
20121105,23:00,20121105,17:00,Y,Y
20121106,0:00,20121105,18:00,N,N
20121106,1:00,20121105,19:00,N,N
20121106,2:00,20121105,20:00,N,N
20121106,3:00,20121105,21:00,N,N
20121106,4:00,20121105,22:00,N,N
20121106,5:00,20121105,23:00,N,N
20121106,6:00,20121106,0:00,N,N
20121106,7:00,20121106,1:00,N,N
20121106,8:00,20121106,2:00,N,N
20121106,9:00,20121106,3:00,N,N
20121106,10:00,20121106,4:00,N,N
20121106,11:00,20121106,5:00,N,N
20121106,12:00,20121106,6:00,N,N
20121106,13:00,20121106,7:00,N,N
20121106,14:00,20121106,8:00,N,N
20121106,15:00,20121106,9:00,Y,Y
20121106,16:00,20121106,10:00,Y,Y
20121106,17:00,20121106,11:00,Y,Y
20121106,18:00,20121106,12:00,Y,Y
20121106,19:00,20121106,13:00,Y,Y
20121106,20:00,20121106,14:00,Y,Y
20121106,21:00,20121106,15:00,Y,Y
20121106,22:00,20121106,16:00,Y,Y
20121106,23:00,20121106,17:00,Y,Y
20121107,0:00,20121106,18:00,N,N
20121107,1:00,20121106,19:00,N,N
20121107,2:00,20121106,20:00,N,N
20121107,3:00,20121106,21:00,N,N
20121107,4:00,20121106,22:00,N,N
20121107,5:00,20121106,23:00,N,N
20121107,6:00,20121107,0:00,N,N
20121107,7:00,20121107,1:00,N,N
20121107,8:00,20121107,2:00,N,N
20121107,9:00,20121107,3:00,N,N
20121107,10:00,20121107,4:00,N,N
20121107,11:00,20121107,5:00,N,N
20121107,12:00,20121107,6:00,N,N
20121107,13:00,20121107,7:00,N,N
20121107,14:00,20121107,8:00,N,N
20121107,15:00,20121107,9:00,Y,Y
20121107,16:00,20121107,10:00,Y,Y
20121107,17:00,20121107,11:00,Y,Y
20121107,18:00,20121107,12:00,Y,Y
20121107,19:00,20121107,13:00,Y,Y
20121107,20:00,20121107,14:00,Y,Y
20121107,21:00,20121107,15:00,Y,Y
20121107,22:00,20121107,16:00,Y,Y
20121107,23:00,20121107,17:00,Y,Y
20121108,0:00,20121107,18:00,N,N
20121108,1:00,20121107,19:00,N,N
20121108,2:00,20121107,20:00,N,N
20121108,3:00,20121107,21:00,N,N
20121108,4:00,20121107,22:00,N,N
20121108,5:00,20121107,23:00,N,N
20121108,6:00,20121108,0:00,N,N
20121108,7:00,20121108,1:00,N,N
20121108,8:00,20121108,2:00,N,N
20121108,9:00,20121108,3:00,N,N
20121108,10:00,20121108,4:00,N,N
20121108,11:00,20121108,5:00,N,N
20121108,12:00,20121108,6:00,N,N
20121108,13:00,20121108,7:00,N,N
20121108,14:00,20121108,8:00,N,N
20121108,15:00,20121108,9:00,Y,Y
20121108,16:00,20121108,10:00,Y,Y
20121108,17:00,20121108,11:00,Y,Y
20121108,18:00,20121108,12:00,Y,Y
20121108,19:00,20121108,13:00,Y,Y
20121108,20:00,20121108,14:00,Y,Y
20121108,21:00,20121108,15:00,Y,Y
20121108,22:00,20121108,16:00,Y,Y
20121108,23:00,20121108,17:00,Y,Y
20121109,0:00,20121108,18:00,N,N
20121109,1:00,20121108,19:00,N,N
20121109,2:00,20121108,20:00,N,N
20121109,3:00,20121108,21:00,N,N
20121109,4:00,20121108,22:00,N,N
20121109,5:00,20121108,23:00,N,N
20121109,6:00,20121109,0:00,N,N
20121109,7:00,20121109,1:00,N,N
20121109,8:00,20121109,2:00,N,N
20121109,9:00,20121109,3:00,N,N
20121109,10:00,20121109,4:00,N,N
20121109,11:00,20121109,5:00,N,N
20121109,12:00,20121109,6:00,N,N
20121109,13:00,20121109,7:00,N,N
20121109,14:00,20121109,8:00,N,N
20121109,15:00,20121109,9:00,Y,Y
20121109,16:00,20121109,10:00,Y,Y
20121109,17:00,20121109,11:00,Y,Y
20121109,18:00,20121109,12:00,Y,Y
20121109,19:00,20121109,13:00,Y,Y
20121109,20:00,20121109,14:00,Y,Y
20121109,21:00,20121109,15:00,Y,Y
20121109,22:00,20121109,16:00,Y,Y
20121109,23:00,20121109,17:00,Y,Y
20121110,0:00,20121109,18:00,N,N
20121110,1:00,20121109,19:00,N,N
20121110,2:00,20121109,20:00,N,N
20121110,3:00,20121109,21:00,N,N
20121110,4:00,20121109,22:00,N,N
20121110,5:00,20121109,23:00,N,N
20121110,6:00,20121110,0:00,N,N
20121110,7:00,20121110,1:00,N,N
20121110,8:00,20121110,2:00,N,N
20121110,9:00,20121110,3:00,N,N
20121110,10:00,20121110,4:00,N,N
20121110,11:00,20121110,5:00,N,N
20121110,12:00,20121110,6:00,N,N
20121110,13:00,20121110,7:00,N,N
20121110,14:00,20121110,8:00,N,N
20121110,15:00,20121110,9:00,Y,Y
20121110,16:00,20121110,10:00,Y,Y
20121110,17:00,20121110,11:00,Y,Y
20121110,18:00,20121110,12:00,Y,Y
20121110,19:00,20121110,13:00,Y,Y
20121110,20:00,20121110,14:00,Y,Y
20121110,21:00,20121110,15:00,Y,Y
20121110,22:00,20121110,16:00,Y,Y
20121110,23:00,20121110,17:00,Y,Y
20121111,0:00,20121110,18:00,N,N
20121111,1:00,20121110,19:00,N,N
20121111,2:00,20121110,20:00,N,N
20121111,3:00,20121110,21:00,N,N
20121111,4:00,20121110,22:00,N,N
20121111,5:00,20121110,23:00,N,N
20121111,6:00,20121111,0:00,N,N
20121111,7:00,20121111,1:00,N,N
20121111,8:00,20121111,2:00,N,N
20121111,9:00,20121111,3:00,N,N
20121111,10:00,20121111,4:00,N,N
20121111,11:00,20121111,5:00,N,N
20121111,12:00,20121111,6:00,N,N
20121111,13:00,20121111,7:00,N,N
20121111,14:00,20121111,8:00,N,N
20121111,15:00,20121111,9:00,Y,Y
20121111,16:00,20121111,10:00,Y,Y
20121111,17:00,20121111,11:00,Y,Y
20121111,18:00,20121111,12:00,Y,Y
20121111,19:00,20121111,13:00,Y,Y
20121111,20:00,20121111,14:00,Y,Y
20121111,21:00,20121111,15:00,Y,Y
20121111,22:00,20121111,16:00,Y,Y
20121111,23:00,20121111,17:00,Y,Y
20121112,0:00,20121111,18:00,N,N
20121112,1:00,20121111,19:00,N,N
20121112,2:00,20121111,20:00,N,N
20121112,3:00,20121111,21:00,N,N
20121112,4:00,20121111,22:00,N,N
20121112,5:00,20121111,23:00,N,N
20121112,6:00,20121112,0:00,N,N
20121112,7:00,20121112,1:00,N,N
20121112,8:00,20121112,2:00,N,N
20121112,9:00,20121112,3:00,N,N
20121112,10:00,20121112,4:00,N,N
20121112,11:00,20121112,5:00,N,N
20121112,12:00,20121112,6:00,N,N
20121112,13:00,20121112,7:00,N,N
20121112,14:00,20121112,8:00,N,N
20121112,15:00,20121112,9:00,Y,Y
20121112,16:00,20121112,10:00,Y,Y
20121112,17:00,20121112,11:00,Y,Y
20121112,18:00,20121112,12:00,Y,Y
20121112,19:00,20121112,13:00,Y,Y
20121112,20:00,20121112,14:00,Y,Y
20121112,21:00,20121112,15:00,Y,Y
20121112,22:00,20121112,16:00,Y,Y
20121112,23:00,20121112,17:00,Y,Y
20121113,0:00,20121112,18:00,N,N
20121113,1:00,20121112,19:00,N,N
20121113,2:00,20121112,20:00,N,N
20121113,3:00,20121112,21:00,N,N
20121113,4:00,20121112,22:00,N,N
20121113,5:00,20121112,23:00,N,N
20121113,6:00,20121113,0:00,N,N
20121113,7:00,20121113,1:00,N,N
20121113,8:00,20121113,2:00,N,N
20121113,9:00,20121113,3:00,N,N
20121113,10:00,20121113,4:00,N,N
20121113,11:00,20121113,5:00,N,N
20121113,12:00,20121113,6:00,N,N
20121113,13:00,20121113,7:00,N,N
20121113,14:00,20121113,8:00,N,N
20121113,15:00,20121113,9:00,Y,Y
20121113,16:00,20121113,10:00,Y,Y
20121113,17:00,20121113,11:00,Y,Y
20121113,18:00,20121113,12:00,Y,Y
20121113,19:00,20121113,13:00,Y,Y
20121113,20:00,20121113,14:00,Y,Y
20121113,21:00,20121113,15:00,Y,Y
20121113,22:00,20121113,16:00,Y,Y
20121113,23:00,20121113,17:00,Y,Y
20121114,0:00,20121113,18:00,N,N
20121114,1:00,20121113,19:00,N,N
20121114,2:00,20121113,20:00,N,N
20121114,3:00,20121113,21:00,N,N
20121114,4:00,20121113,22:00,N,N
20121114,5:00,20121113,23:00,N,N
20121114,6:00,20121114,0:00,N,N
20121114,7:00,20121114,1:00,N,N
20121114,8:00,20121114,2:00,N,N
20121114,9:00,20121114,3:00,N,N
20121114,10:00,20121114,4:00,N,N
20121114,11:00,20121114,5:00,N,N
20121114,12:00,20121114,6:00,N,N
20121114,13:00,20121114,7:00,N,N
20121114,14:00,20121114,8:00,N,N
20121114,15:00,20121114,9:00,Y,Y
20121114,16:00,20121114,10:00,Y,Y
20121114,17:00,20121114,11:00,Y,Y
20121114,18:00,20121114,12:00,Y,Y
20121114,19:00,20121114,13:00,Y,Y
20121114,20:00,20121114,14:00,Y,Y
20121114,21:00,20121114,15:00,Y,Y
20121114,22:00,20121114,16:00,Y,Y
20121114,23:00,20121114,17:00,Y,Y
20121115,0:00,20121114,18:00,N,N
20121115,1:00,20121114,19:00,N,N
20121115,2:00,20121114,20:00,N,N
20121115,3:00,20121114,21:00,N,N
20121115,4:00,20121114,22:00,N,N
20121115,5:00,20121114,23:00,N,N
20121115,6:00,20121115,0:00,N,N
20121115,7:00,20121115,1:00,N,N
20121115,8:00,20121115,2:00,N,N
20121115,9:00,20121115,3:00,N,N
20121115,10:00,20121115,4:00,N,N
20121115,11:00,20121115,5:00,N,N
20121115,12:00,20121115,6:00,N,N
20121115,13:00,20121115,7:00,N,N
20121115,14:00,20121115,8:00,N,N
20121115,15:00,20121115,9:00,Y,Y
20121115,16:00,20121115,10:00,Y,Y
20121115,17:00,20121115,11:00,Y,Y
20121115,18:00,20121115,12:00,Y,Y
20121115,19:00,20121115,13:00,Y,Y
20121115,20:00,20121115,14:00,Y,Y
20121115,21:00,20121115,15:00,Y,Y
20121115,22:00,20121115,16:00,Y,Y
20121115,23:00,20121115,17:00,Y,Y
20121116,0:00,20121115,18:00,N,N
20121116,1:00,20121115,19:00,N,N
20121116,2:00,20121115,20:00,N,N
20121116,3:00,20121115,21:00,N,N
20121116,4:00,20121115,22:00,N,N
20121116,5:00,20121115,23:00,N,N
20121116,6:00,20121116,0:00,N,N
20121116,7:00,20121116,1:00,N,N
20121116,8:00,20121116,2:00,N,N
20121116,9:00,20121116,3:00,N,N
20121116,10:00,20121116,4:00,N,N
20121116,11:00,20121116,5:00,N,N
20121116,12:00,20121116,6:00,N,N
20121116,13:00,20121116,7:00,N,N
20121116,14:00,20121116,8:00,N,N
20121116,15:00,20121116,9:00,Y,Y
20121116,16:00,20121116,10:00,Y,Y
20121116,17:00,20121116,11:00,Y,Y
20121116,18:00,20121116,12:00,Y,Y
20121116,19:00,20121116,13:00,Y,Y
20121116,20:00,20121116,14:00,Y,Y
20121116,21:00,20121116,15:00,Y,Y
20121116,22:00,20121116,16:00,Y,Y
20121116,23:00,20121116,17:00,Y,Y
20121117,0:00,20121116,18:00,N,N
20121117,1:00,20121116,19:00,N,N
20121117,2:00,20121116,20:00,N,N
20121117,3:00,20121116,21:00,N,N
20121117,4:00,20121116,22:00,N,N
20121117,5:00,20121116,23:00,N,N
20121117,6:00,20121117,0:00,N,N
20121117,7:00,20121117,1:00,N,N
20121117,8:00,20121117,2:00,N,N
20121117,9:00,20121117,3:00,N,N
20121117,10:00,20121117,4:00,N,N
20121117,11:00,20121117,5:00,N,N
20121117,12:00,20121117,6:00,N,N
20121117,13:00,20121117,7:00,N,N
20121117,14:00,20121117,8:00,N,N
20121117,15:00,20121117,9:00,Y,Y
20121117,16:00,20121117,10:00,Y,Y
20121117,17:00,20121117,11:00,Y,Y
20121117,18:00,20121117,12:00,Y,Y
20121117,19:00,20121117,13:00,Y,Y
20121117,20:00,20121117,14:00,Y,Y
20121117,21:00,20121117,15:00,Y,Y
20121117,22:00,20121117,16:00,Y,Y
20121117,23:00,20121117,17:00,Y,Y
20121118,0:00,20121117,18:00,N,N
20121118,1:00,20121117,19:00,N,N
20121118,2:00,20121117,20:00,N,N
20121118,3:00,20121117,21:00,N,N
20121118,4:00,20121117,22:00,N,N
20121118,5:00,20121117,23:00,N,N
20121118,6:00,20121118,0:00,N,N
20121118,7:00,20121118,1:00,N,N
20121118,8:00,20121118,2:00,N,N
20121118,9:00,20121118,3:00,N,N
20121118,10:00,20121118,4:00,N,N
20121118,11:00,20121118,5:00,N,N
20121118,12:00,20121118,6:00,N,N
20121118,13:00,20121118,7:00,N,N
20121118,14:00,20121118,8:00,N,N
20121118,15:00,20121118,9:00,Y,Y
20121118,16:00,20121118,10:00,Y,Y
20121118,17:00,20121118,11:00,Y,Y
20121118,18:00,20121118,12:00,Y,Y
20121118,19:00,20121118,13:00,Y,Y
20121118,20:00,20121118,14:00,Y,Y
20121118,21:00,20121118,15:00,Y,Y
20121118,22:00,20121118,16:00,Y,Y
20121118,23:00,20121118,17:00,Y,Y
20121119,0:00,20121118,18:00,N,N
20121119,1:00,20121118,19:00,N,N
20121119,2:00,20121118,20:00,N,N
20121119,3:00,20121118,21:00,N,N
20121119,4:00,20121118,22:00,N,N
20121119,5:00,20121118,23:00,N,N
20121119,6:00,20121119,0:00,N,N
20121119,7:00,20121119,1:00,N,N
20121119,8:00,20121119,2:00,N,N
20121119,9:00,20121119,3:00,N,N
20121119,10:00,20121119,4:00,N,N
20121119,11:00,20121119,5:00,N,N
20121119,12:00,20121119,6:00,N,N
20121119,13:00,20121119,7:00,N,N
20121119,14:00,20121119,8:00,N,N
20121119,15:00,20121119,9:00,Y,Y
20121119,16:00,20121119,10:00,Y,Y
20121119,17:00,20121119,11:00,Y,Y
20121119,18:00,20121119,12:00,Y,Y
20121119,19:00,20121119,13:00,Y,Y
20121119,20:00,20121119,14:00,Y,Y
20121119,21:00,20121119,15:00,Y,Y
20121119,22:00,20121119,16:00,Y,Y
20121119,23:00,20121119,17:00,Y,Y
20121120,0:00,20121119,18:00,N,N
20121120,1:00,20121119,19:00,N,N
20121120,2:00,20121119,20:00,N,N
20121120,3:00,20121119,21:00,N,N
20121120,4:00,20121119,22:00,N,N
20121120,5:00,20121119,23:00,N,N
20121120,6:00,20121120,0:00,N,N
20121120,7:00,20121120,1:00,N,N
20121120,8:00,20121120,2:00,N,N
20121120,9:00,20121120,3:00,N,N
20121120,10:00,20121120,4:00,N,N
20121120,11:00,20121120,5:00,N,N
20121120,12:00,20121120,6:00,N,N
20121120,13:00,20121120,7:00,N,N
20121120,14:00,20121120,8:00,N,N
20121120,15:00,20121120,9:00,Y,Y
20121120,16:00,20121120,10:00,Y,Y
20121120,17:00,20121120,11:00,Y,Y
20121120,18:00,20121120,12:00,Y,Y
20121120,19:00,20121120,13:00,Y,Y
20121120,20:00,20121120,14:00,Y,Y
20121120,21:00,20121120,15:00,Y,Y
20121120,22:00,20121120,16:00,Y,Y
20121120,23:00,20121120,17:00,Y,Y
20121121,0:00,20121120,18:00,N,N
20121121,1:00,20121120,19:00,N,N
20121121,2:00,20121120,20:00,N,N
20121121,3:00,20121120,21:00,N,N
20121121,4:00,20121120,22:00,N,N
20121121,5:00,20121120,23:00,N,N
20121121,6:00,20121121,0:00,N,N
20121121,7:00,20121121,1:00,N,N
20121121,8:00,20121121,2:00,N,N
20121121,9:00,20121121,3:00,N,N
20121121,10:00,20121121,4:00,N,N
20121121,11:00,20121121,5:00,N,N
20121121,12:00,20121121,6:00,N,N
20121121,13:00,20121121,7:00,N,N
20121121,14:00,20121121,8:00,N,N
20121121,15:00,20121121,9:00,Y,Y
20121121,16:00,20121121,10:00,Y,Y
20121121,17:00,20121121,11:00,Y,Y
20121121,18:00,20121121,12:00,Y,Y
20121121,19:00,20121121,13:00,Y,Y
20121121,20:00,20121121,14:00,Y,Y
20121121,21:00,20121121,15:00,Y,Y
20121121,22:00,20121121,16:00,Y,Y
20121121,23:00,20121121,17:00,Y,Y
20121122,0:00,20121121,18:00,N,N
20121122,1:00,20121121,19:00,N,N
20121122,2:00,20121121,20:00,N,N
20121122,3:00,20121121,21:00,N,N
20121122,4:00,20121121,22:00,N,N
20121122,5:00,20121121,23:00,N,N
20121122,6:00,20121122,0:00,N,N
20121122,7:00,20121122,1:00,N,N
20121122,8:00,20121122,2:00,N,N
20121122,9:00,20121122,3:00,N,N
20121122,10:00,20121122,4:00,N,N
20121122,11:00,20121122,5:00,N,N
20121122,12:00,20121122,6:00,N,N
20121122,13:00,20121122,7:00,N,N
20121122,14:00,20121122,8:00,N,N
20121122,15:00,20121122,9:00,Y,Y
20121122,16:00,20121122,10:00,Y,Y
20121122,17:00,20121122,11:00,Y,Y
20121122,18:00,20121122,12:00,Y,Y
20121122,19:00,20121122,13:00,Y,Y
20121122,20:00,20121122,14:00,Y,Y
20121122,21:00,20121122,15:00,Y,Y
20121122,22:00,20121122,16:00,Y,Y
20121122,23:00,20121122,17:00,Y,Y
20121123,0:00,20121122,18:00,N,N
20121123,1:00,20121122,19:00,N,N
20121123,2:00,20121122,20:00,N,N
20121123,3:00,20121122,21:00,N,N
20121123,4:00,20121122,22:00,N,N
20121123,5:00,20121122,23:00,N,N
20121123,6:00,20121123,0:00,N,N
20121123,7:00,20121123,1:00,N,N
20121123,8:00,20121123,2:00,N,N
20121123,9:00,20121123,3:00,N,N
20121123,10:00,20121123,4:00,N,N
20121123,11:00,20121123,5:00,N,N
20121123,12:00,20121123,6:00,N,N
20121123,13:00,20121123,7:00,N,N
20121123,14:00,20121123,8:00,N,N
20121123,15:00,20121123,9:00,Y,Y
20121123,16:00,20121123,10:00,Y,Y
20121123,17:00,20121123,11:00,Y,Y
20121123,18:00,20121123,12:00,Y,Y
20121123,19:00,20121123,13:00,Y,Y
20121123,20:00,20121123,14:00,Y,Y
20121123,21:00,20121123,15:00,Y,Y
20121123,22:00,20121123,16:00,Y,Y
20121123,23:00,20121123,17:00,Y,Y
20121124,0:00,20121123,18:00,N,N
20121124,1:00,20121123,19:00,N,N
20121124,2:00,20121123,20:00,N,N
20121124,3:00,20121123,21:00,N,N
20121124,4:00,20121123,22:00,N,N
20121124,5:00,20121123,23:00,N,N
20121124,6:00,20121124,0:00,N,N
20121124,7:00,20121124,1:00,N,N
20121124,8:00,20121124,2:00,N,N
20121124,9:00,20121124,3:00,N,N
20121124,10:00,20121124,4:00,N,N
20121124,11:00,20121124,5:00,N,N
20121124,12:00,20121124,6:00,N,N
20121124,13:00,20121124,7:00,N,N
20121124,14:00,20121124,8:00,N,N
20121124,15:00,20121124,9:00,Y,Y
20121124,16:00,20121124,10:00,Y,Y
20121124,17:00,20121124,11:00,Y,Y
20121124,18:00,20121124,12:00,Y,Y
20121124,19:00,20121124,13:00,Y,Y
20121124,20:00,20121124,14:00,Y,Y
20121124,21:00,20121124,15:00,Y,Y
20121124,22:00,20121124,16:00,Y,Y
20121124,23:00,20121124,17:00,Y,Y
20121125,0:00,20121124,18:00,N,N
20121125,1:00,20121124,19:00,N,N
20121125,2:00,20121124,20:00,N,N
20121125,3:00,20121124,21:00,N,N
20121125,4:00,20121124,22:00,N,N
20121125,5:00,20121124,23:00,N,N
20121125,6:00,20121125,0:00,N,N
20121125,7:00,20121125,1:00,N,N
20121125,8:00,20121125,2:00,N,N
20121125,9:00,20121125,3:00,N,N
20121125,10:00,20121125,4:00,N,N
20121125,11:00,20121125,5:00,N,N
20121125,12:00,20121125,6:00,N,N
20121125,13:00,20121125,7:00,N,N
20121125,14:00,20121125,8:00,N,N
